iso_a3,wgt,more_selfish,more_criminal,gov_should_reduce_inequality,inequality_unfair,WP1219,WP1220,WP3117,income_2,WP14
IND,0.847596462175606,NA,NA,5,NA,2,35,1,5809.07517883415,2
IND,0.38321350916180585,NA,NA,3,NA,2,69,1,2323.63007153366,2
IND,0.6852955155730807,NA,NA,5,5,2,39,1,6970.8902146009805,2
IND,2.0478816054648212,3,NA,5,5,1,16,1,4647.26014306732,1
IND,1.5467341752783552,NA,5,5,5,2,20,1,5809.07517883415,1
IND,0.3739262664673872,NA,NA,4,3,1,21,2,5809.07517883415,1
IND,0.24280378494936344,5,5,5,5,1,20,3,8713.612768251225,1
IND,1.1024799595216788,NA,5,4,5,1,26,1,6970.8902146009805,1
IND,0.991026778865261,5,NA,5,4,2,40,1,5809.07517883415,1
IND,0.41076468120149495,NA,5,5,5,1,22,1,5809.07517883415,1
IND,0.35697329910793474,NA,NA,4,4,1,60,1,5228.167660950736,1
IND,0.4480609187861336,5,NA,5,2,2,63,1,1161.81503576683,1
IND,2.4280378494936343,NA,NA,5,2,1,15,2,8713.612768251225,1
IND,0.26318601178478157,3,NA,5,1,1,40,1,5518.621419892443,1
IND,1.1808292824229778,NA,NA,5,1,1,45,2,15684.502982852206,2
IND,0.6039047786984578,NA,1,5,2,1,27,1,9294.52028613464,2
IND,2.0393667190699425,NA,5,5,5,2,60,1,69708.9021460098,1
IND,1.5925810667785185,NA,NA,5,5,1,35,1,2323.63007153366,1
IND,0.7478445765644212,NA,5,5,5,1,20,1,4647.26014306732,1
IND,0.9058571680476861,3,NA,NA,NA,1,26,1,5809.07517883415,1
IND,2.1391053198534893,NA,NA,5,NA,1,50,1,5809.07517883415,1
IND,0.7478445765644212,NA,NA,5,5,1,20,1,9294.52028613464,1
IND,1.003596093130037,5,NA,5,5,1,25,1,4066.3526251839053,1
IND,1.0800515453869484,NA,NA,NA,NA,1,55,1,2904.537589417075,1
IND,1.6314933752559537,NA,NA,NA,NA,2,65,1,5809.07517883415,1
IND,2.4280378494936343,NA,5,5,1,2,22,1,2323.63007153366,1
IND,0.24280378494936344,5,5,5,5,1,35,1,5232.814921093803,2
IND,0.24280378494936344,NA,NA,5,5,1,55,1,3485.4451073004902,2
IND,0.5608834324233157,5,5,5,5,1,18,1,6970.8902146009805,2
IND,0.24280378494936344,NA,5,4,5,1,35,1,6970.8902146009805,2
IND,0.6593526534775649,5,NA,5,5,1,40,2,6970.8902146009805,2
IND,1.3532090921923878,NA,2,NA,NA,2,35,1,3485.4451073004902,2
IND,0.8157466876279769,NA,5,5,5,2,55,1,6970.8902146009805,2
IND,0.5962102377485786,NA,5,5,5,1,70,2,2323.63007153366,2
IND,2.058154843932572,3,4,5,3,1,22,2,6389.982696717566,1
IND,0.7130351066178308,4,NA,5,4,1,45,1,4356.806384125613,1
IND,0.5363279500761244,NA,NA,5,5,1,48,1,5518.621419892443,1
IND,1.1370015517091348,5,3,5,NA,2,26,1,4356.806384125613,1
IND,0.24280378494936344,NA,NA,5,5,1,42,3,580.907517883415,1
IND,0.34359066993663506,NA,NA,1,5,1,26,3,11618.1503576683,1
IND,0.8747486773095051,NA,5,5,NA,1,42,1,4066.3526251839053,1
IND,1.5819580436001095,NA,NA,5,NA,1,55,1,4647.26014306732,1
IND,1.1024799595216788,NA,5,5,5,1,32,1,3485.4451073004902,1
IND,2.4280378494936343,NA,5,5,5,1,25,2,23236.3007153366,1
IND,1.1304719520934425,5,5,5,5,1,22,2,2904.537589417075,1
IND,0.8747486773095051,NA,5,5,5,1,40,1,2904.537589417075,1
IND,0.991026778865261,NA,NA,5,5,2,40,1,4066.3526251839053,1
IND,1.2807426936917699,NA,NA,5,5,2,24,2,4066.3526251839053,1
IND,0.991026778865261,5,NA,5,5,2,35,1,2904.537589417075,1
IND,0.37579613374752174,5,5,5,5,2,25,1,3485.4451073004902,1
IND,1.1370015517091348,5,5,5,5,2,28,1,8713.612768251225,1
IND,0.24280378494936344,NA,5,5,5,1,27,3,116183.24629923666,1
IND,0.24280378494936344,NA,NA,4,5,1,63,1,9875.427804018056,1
IND,0.7200343635912987,NA,5,5,5,1,60,1,3485.4451073004902,1
IND,2.4280378494936343,NA,2,5,1,1,24,2,8713.612768251225,2
IND,2.4280378494936343,5,NA,4,2,1,15,2,6970.8902146009805,2
IND,0.4290623600608995,NA,NA,5,5,1,47,1,5809.07517883415,2
IND,0.6754629378346646,NA,5,NA,5,2,56,2,11618.1503576683,2
IND,0.4290623600608995,5,3,5,5,1,20,1,11618.1503576683,2
IND,1.003596093130037,NA,5,5,5,1,25,1,4647.26014306732,2
IND,1.2428017160687133,NA,NA,5,5,1,22,1,5809.07517883415,2
IND,0.8157466876279769,NA,5,5,5,2,70,1,2904.537589417075,2
IND,0.3019523893492289,5,NA,5,5,1,25,1,3485.4451073004902,2
IND,0.34209014720414005,NA,NA,5,5,2,25,1,8713.612768251225,2
IND,0.5384396671751178,5,NA,5,5,1,40,3,17427.22553650245,2
IND,1.0590670512415419,NA,NA,5,2,2,15,1,34854.4510730049,1
IND,0.2892261724530667,NA,2,5,5,2,24,2,5809.07517883415,1
IND,1.6156340746984466,5,5,5,2,2,46,1,5809.07517883415,1
IND,0.4860965208102061,5,NA,5,2,2,45,1,1742.7225536502451,1
IND,2.4234511120476703,5,NA,1,5,2,83,1,2904.537589417075,1
IND,0.24280378494936344,NA,NA,4,5,1,41,1,6970.8902146009805,1
IND,2.058154843932572,NA,5,4,4,1,17,2,4647.26014306732,1
IND,0.482043620755111,1,NA,5,2,2,20,3,5809.07517883415,1
IND,0.34209014720414005,NA,NA,5,3,2,27,1,6970.8902146009805,1
IND,1.8829433697689097,NA,NA,5,5,2,28,2,7551.797732484396,1
IND,0.6688969474916782,NA,1,5,5,2,49,2,17427.22553650245,1
IND,0.24280378494936344,5,NA,2,4,2,16,2,1161.81503576683,1
IND,0.5962102377485786,NA,NA,5,5,1,56,2,1161.81503576683,1
IND,0.24280378494936344,NA,NA,5,4,1,29,2,6970.8902146009805,1
IND,0.32714116729344306,NA,5,5,3,1,35,3,1742.7225536502451,1
IND,0.831007928988564,5,NA,5,5,1,29,2,1742.7225536502451,1
IND,0.24280378494936344,NA,NA,5,5,1,23,1,6970.8902146009805,1
IND,0.40787334381398843,5,NA,5,NA,2,68,1,1161.81503576683,1
IND,1.804278789589851,NA,5,5,NA,2,42,1,3485.4451073004902,1
IND,0.831007928988564,NA,5,5,5,1,30,2,5228.167660950736,1
IND,1.0831519083955143,NA,NA,NA,NA,1,24,1,8713.612768251225,2
IND,2.3064699807774334,NA,NA,5,5,2,32,3,26140.838304753677,2
IND,1.0179248472222406,2,NA,NA,NA,1,30,2,17427.22553650245,2
IND,1.537646653851623,NA,2,NA,NA,2,25,3,17427.22553650245,2
IND,1.799223852695335,NA,NA,3,3,1,29,2,24979.023268986846,2
IND,2.3825268685138927,NA,NA,3,NA,2,45,2,24979.023268986846,2
IND,1.4909606923128027,NA,NA,5,5,1,30,2,11618.1503576683,2
IND,1.6807276095987038,NA,NA,NA,NA,1,23,2,20331.763125919526,2
IND,2.4280378494936343,4,NA,NA,NA,2,40,1,14522.687947085376,2
IND,1.174265646320485,NA,3,3,3,1,40,2,23236.3007153366,2
IND,0.24280378494936344,NA,5,5,5,1,49,1,5228.167660950736,2
IND,0.24280378494936344,NA,5,NA,NA,1,45,1,6970.8902146009805,2
IND,0.831007928988564,5,5,5,5,1,28,2,6970.8902146009805,2
IND,1.1808292824229778,NA,5,5,5,1,48,2,1452.2687947085376,2
IND,1.5436161329494285,5,NA,5,5,1,17,2,2904.537589417075,2
IND,1.5436161329494285,5,NA,5,5,1,16,2,6970.8902146009805,2
IND,0.4050924854178553,NA,5,5,NA,1,40,1,5228.167660950736,2
IND,0.831007928988564,NA,NA,5,5,1,32,2,5809.07517883415,2
IND,0.831007928988564,NA,NA,5,5,1,29,2,5228.167660950736,2
IND,0.831007928988564,5,5,5,5,1,28,2,5809.07517883415,2
IND,1.2236200314419656,NA,2,5,2,2,60,1,4647.26014306732,1
IND,0.3019523893492289,5,NA,5,5,1,28,1,2323.63007153366,1
IND,1.1370015517091348,NA,NA,NA,NA,2,32,1,1742.7225536502451,1
IND,2.2553484869873146,NA,NA,5,2,2,35,1,2323.63007153366,1
IND,0.47916055237553523,5,5,5,5,1,38,1,2904.537589417075,1
IND,0.7363021731125992,NA,NA,5,5,2,57,1,5809.07517883415,1
IND,1.4400687271825974,5,NA,5,5,1,60,1,6970.8902146009805,1
IND,2.0393667190699425,3,NA,5,NA,2,55,1,4763.441646644003,1
IND,0.5131352208062101,1,NA,5,1,2,34,1,5809.07517883415,1
IND,1.8829433697689097,5,NA,5,4,2,30,2,6970.8902146009805,1
IND,1.6807276095987038,NA,NA,4,4,1,22,2,20331.763125919526,2
IND,1.710054549524381,NA,3,3,3,1,24,3,23236.3007153366,2
IND,1.0768793343502356,2,2,3,2,1,40,2,16265.410500735621,2
IND,1.6767019146922963,NA,NA,4,4,2,30,2,17427.22553650245,2
IND,1.3118954135612804,NA,3,2,4,1,51,1,26140.838304753677,2
IND,0.9767166571182984,NA,NA,NA,NA,1,40,1,10456.335321901472,2
IND,1.0179248472222406,NA,NA,5,5,1,25,3,10456.335321901472,2
IND,1.1532349903887167,NA,NA,5,5,2,33,3,14522.687947085376,2
IND,1.577237067150613,NA,NA,NA,NA,1,47,2,23236.3007153366,2
IND,1.1065491011031385,NA,NA,NA,NA,2,40,1,6970.8902146009805,2
IND,0.5131352208062101,5,NA,5,NA,2,22,1,4647.26014306732,1
IND,2.077519822471407,NA,5,5,1,1,30,2,13941.780429201961,1
IND,0.5363279500761244,5,NA,5,1,1,50,1,8132.705250367811,1
IND,0.5608834324233157,NA,NA,5,5,1,15,1,6970.8902146009805,1
IND,0.3889856503701614,4,NA,5,4,1,20,2,17427.22553650245,2
IND,0.5186475338268814,1,NA,4,3,1,21,3,23236.3007153366,2
IND,2.27639663532182,4,NA,3,4,2,23,2,26140.838304753677,2
IND,0.24280378494936344,NA,4,4,4,1,50,2,17427.22553650245,2
IND,0.24280378494936344,NA,NA,3,1,1,28,3,17427.22553650245,2
IND,2.0195425933730595,NA,NA,5,5,2,45,1,4647.26014306732,1
IND,1.6314933752559537,NA,5,5,5,2,55,1,2904.537589417075,1
IND,1.0695526599267446,5,NA,5,4,1,48,1,2904.537589417075,1
IND,0.4332740989890909,NA,NA,5,3,1,75,1,8713.612768251225,1
IND,1.003596093130037,NA,NA,5,2,1,30,1,4356.806384125613,1
IND,2.4280378494936343,NA,2,5,1,1,24,2,9875.427804018056,1
IND,0.45292858402384306,NA,NA,5,5,1,30,1,4066.3526251839053,1
IND,0.4860965208102061,NA,5,5,5,2,50,1,8713.612768251225,1
IND,0.6593526534775649,4,NA,5,5,1,35,2,6970.8902146009805,1
IND,0.32179677004567486,NA,NA,5,5,1,45,1,2904.537589417075,1
IND,0.2748725359493083,NA,NA,5,5,1,28,2,6970.8902146009805,1
IND,0.7200343635912987,NA,NA,NA,NA,1,80,1,1742.7225536502451,1
IND,2.4280378494936343,NA,5,5,2,2,60,1,5809.07517883415,1
IND,0.3019523893492289,5,NA,5,2,1,30,1,1161.81503576683,1
IND,0.3019523893492289,NA,NA,5,5,1,30,1,1742.7225536502451,1
IND,1.9907263334731473,NA,NA,5,5,1,44,1,1742.7225536502451,1
IND,2.27639663532182,NA,5,5,3,2,42,2,11618.1503576683,2
IND,0.24280378494936344,NA,2,5,NA,1,42,3,8713.612768251225,2
IND,0.24280378494936344,5,NA,2,5,1,55,2,5809.07517883415,2
IND,0.24280378494936344,NA,NA,5,NA,1,32,3,8713.612768251225,2
IND,0.24923170527461527,NA,NA,3,5,1,30,3,5809.07517883415,2
IND,2.4280378494936343,NA,2,1,4,2,35,1,17427.22553650245,2
IND,1.799223852695335,1,1,4,2,1,47,2,14522.687947085376,2
IND,0.29756468372858175,1,NA,4,2,1,47,2,11618.1503576683,2
IND,2.1728962699900563,NA,4,5,5,1,45,1,11618.1503576683,2
IND,0.5186475338268814,4,NA,2,4,1,23,3,8713.612768251225,2
IND,2.27639663532182,NA,NA,5,5,2,35,2,10456.335321901472,2
IND,1.7072974764913662,NA,NA,5,5,2,38,2,10456.335321901472,2
IND,0.24280378494936344,NA,NA,5,5,1,35,2,10456.335321901472,2
IND,0.24280378494936344,NA,NA,5,5,2,27,3,9875.427804018056,2
IND,0.41882195038054504,NA,NA,5,5,1,28,3,22074.48567956977,2
IND,1.2117255560238351,5,NA,5,5,2,45,1,4647.26014306732,2
IND,1.6156340746984466,NA,NA,2,NA,2,50,1,3485.4451073004902,2
IND,1.4260702132356615,5,5,5,5,1,45,1,2904.537589417075,2
IND,0.831007928988564,5,NA,5,5,1,25,2,8132.705250367811,2
IND,2.112006248295266,NA,5,5,2,2,22,1,1742.7225536502451,2
IND,0.3019523893492289,NA,NA,5,5,1,33,1,2323.63007153366,2
IND,0.5608834324233157,NA,NA,5,5,1,17,1,5809.07517883415,2
IND,1.0800515453869484,5,NA,5,5,1,55,1,1161.81503576683,2
IND,1.5436161329494285,5,NA,5,5,1,16,2,6970.8902146009805,1
IND,1.6156340746984466,NA,NA,NA,NA,2,50,1,6970.8902146009805,1
IND,0.3403879924567387,5,NA,5,5,1,22,2,6970.8902146009805,1
IND,0.7608936827047582,5,NA,5,5,1,19,1,6389.982696717566,1
IND,0.5428541375341913,NA,5,5,5,2,40,1,6389.982696717566,1
IND,0.4071406031506432,NA,5,5,5,2,40,1,5228.167660950736,1
IND,0.34209014720414005,NA,NA,5,3,2,27,1,5518.621419892443,2
IND,0.24280378494936344,NA,NA,5,2,1,50,1,4647.26014306732,2
IND,0.3593704142816512,5,5,5,4,1,42,1,8132.705250367811,1
IND,1.7055023275637027,5,5,NA,NA,2,31,1,9294.52028613464,1
IND,0.24280378494936344,5,5,5,5,1,34,2,9294.52028613464,1
IND,0.831007928988564,NA,NA,5,5,1,29,2,7551.797732484396,1
IND,1.6296722024925416,NA,2,2,2,1,50,1,8713.612768251225,2
IND,2.4280378494936343,1,NA,2,1,2,40,1,10456.335321901472,2
IND,0.5186475338268814,2,2,2,2,1,24,2,11618.1503576683,2
IND,0.31411646278540883,NA,2,2,4,1,25,3,14522.687947085376,2
IND,0.41882195038054504,NA,NA,2,2,1,25,3,11618.1503576683,2
IND,0.24280378494936344,NA,NA,5,5,2,32,3,10456.335321901472,1
IND,0.24280378494936344,NA,NA,2,3,1,53,2,6970.8902146009805,1
IND,0.24280378494936344,NA,NA,3,3,1,36,2,8713.612768251225,1
IND,0.4600833917166326,1,5,5,5,1,32,1,9294.52028613464,1
IND,0.24280378494936344,NA,NA,5,5,1,28,3,6970.8902146009805,1
IND,0.35587115977156186,NA,NA,5,5,2,25,3,6970.8902146009805,1
IND,0.6537602378315673,1,5,5,1,1,48,1,18589.04057226928,1
IND,0.3889856503701614,NA,NA,5,5,1,24,2,11618.1503576683,1
IND,2.1728962699900563,1,NA,5,2,1,52,1,16265.410500735621,1
IND,0.6601776440169705,NA,1,5,5,1,58,1,7667.979236061078,1
IND,1.7072974764913662,4,NA,5,5,2,40,2,17427.22553650245,2
IND,2.27639663532182,NA,NA,5,4,2,40,2,20331.763125919526,2
IND,0.24923170527461527,NA,2,2,2,1,35,3,16265.410500735621,2
IND,0.44069251673158355,4,NA,4,5,2,22,3,17427.22553650245,2
BRA,2.1105833418029603,NA,NA,5,5,1,18,2,31740.411348888247,3
BRA,0.3577482058411003,NA,NA,4,4,2,71,1,5290.068558148041,3
BRA,0.864735242434898,5,NA,4,5,2,20,2,2645.0342790740206,6
BRA,0.7782291593236931,NA,NA,4,4,2,58,1,10580.137116296082,6
BRA,0.8100347563929846,4,NA,4,4,2,40,2,5141.946638519897,6
BRA,1.052837078517257,NA,NA,1,5,1,35,3,8464.109693036866,6
BRA,0.9061798529451371,3,NA,3,3,1,26,2,5819.075413962845,6
BRA,1.5304223035045863,2,2,4,5,1,16,2,8993.11654885167,6
BRA,1.7962555595014986,3,NA,3,3,2,34,1,3174.0411348888247,6
BRA,0.28037609427508575,NA,5,5,5,2,68,2,5290.068558148041,6
BRA,1.020281535669724,2,NA,4,5,1,19,2,2116.0274232592164,6
BRA,0.3060716555439463,1,NA,5,4,1,61,1,952.2123404666474,6
BRA,2.1105833418029603,NA,4,1,1,1,22,2,4761.061702333237,3
BRA,0.3577482058411003,5,NA,1,3,2,84,1,5041.435335915084,3
BRA,1.8285760381686853,NA,5,5,5,1,50,1,9522.123404666474,3
BRA,0.6248497875141332,5,NA,5,5,1,25,2,4232.054846518433,3
BRA,0.7447381720324099,NA,NA,5,5,2,37,2,6348.082269777649,3
BRA,0.645958096909022,NA,NA,5,5,1,49,3,10516.656293598306,3
BRA,1.588766277545395,NA,NA,5,5,2,34,2,10580.137116296082,3
BRA,1.7573994178693253,NA,NA,5,5,1,39,2,24863.322223295796,3
BRA,2.1105833418029603,NA,1,5,5,1,24,2,15870.205674444123,3
BRA,2.118355036727193,1,NA,5,5,2,34,2,15394.0995042108,3
BRA,1.7501717227775553,NA,4,5,5,2,25,3,42320.54846518433,3
BRA,1.588766277545395,4,NA,1,1,2,26,2,10580.137116296082,3
BRA,0.6626520796002392,5,NA,5,4,2,48,2,4761.061702333237,6
BRA,0.5414333414513299,NA,NA,4,5,1,69,2,13754.178251184907,6
BRA,1.0591775183635965,4,NA,2,4,2,26,2,13754.178251184907,6
BRA,0.42209900895316593,NA,NA,5,5,1,72,1,4708.1610167517565,6
BRA,0.9939781194003584,4,4,5,5,2,50,2,10580.137116296082,6
BRA,0.9182149666318398,5,5,5,5,1,70,1,9522.123404666474,2
BRA,1.4983858844689633,5,NA,5,2,2,53,1,2645.0342790740206,2
BRA,1.7962555595014986,5,NA,3,4,2,34,1,3861.7500474480703,2
BRA,0.4805010548494041,NA,NA,5,5,2,54,2,14283.185106999712,2
BRA,1.1520432754549947,5,NA,4,5,2,26,2,13225.171395370104,2
BRA,1.2971028636523478,NA,NA,5,4,2,19,2,5147.236707078045,2
BRA,0.7782291593236931,NA,5,4,5,2,65,1,14812.191962814515,2
BRA,0.28037609427508575,NA,NA,NA,NA,2,35,2,3174.0411348888247,2
BRA,0.9061798529451371,NA,NA,3,5,1,26,2,5147.236707078045,2
BRA,1.2690812944698562,NA,NA,2,4,2,31,3,5290.068558148041,2
BRA,0.42209900895316593,NA,NA,3,3,1,75,1,5184.26718698508,3
BRA,0.5414333414513299,NA,NA,5,5,1,59,2,10580.137116296082,3
BRA,0.3577482058411003,5,NA,5,5,2,74,1,5184.26718698508,3
BRA,0.3577482058411003,NA,NA,5,5,2,60,1,4232.054846518433,3
BRA,0.7154964116822006,5,NA,5,5,2,75,1,10580.137116296082,3
BRA,2.1105833418029603,3,NA,5,5,1,16,2,13225.171395370104,3
BRA,0.3060716555439463,NA,NA,2,2,1,63,1,1798.6233097703341,2
BRA,1.4129075126262838,2,NA,2,5,1,30,1,10580.137116296082,2
BRA,1.1975037063343328,5,5,4,4,2,31,1,3470.284974145115,2
BRA,1.2971028636523478,NA,4,5,5,2,18,2,10051.130260481279,2
BRA,2.3950074126686656,NA,NA,5,5,2,25,1,5141.946638519897,2
BRA,0.3060716555439463,NA,NA,3,5,1,68,1,5147.236707078045,2
BRA,1.3482874470206858,NA,1,1,5,2,23,1,4956.794238984715,2
BRA,1.1975037063343328,3,NA,4,3,2,28,1,2063.126737677736,2
BRA,0.7680288503033297,NA,5,5,5,2,30,2,3703.047990703629,2
BRA,1.4129075126262838,2,NA,2,2,1,34,1,4232.054846518433,2
BRA,1.0322571091057264,5,NA,5,5,2,38,3,5099.626090054712,2
BRA,1.7238657177907202,5,5,5,5,1,35,1,12167.157683740495,2
BRA,0.6558353061525017,1,1,5,1,1,52,2,26450.342790740207,2
BRA,0.43333848535147296,NA,5,5,5,2,46,1,3703.047990703629,2
BRA,1.224286622175785,5,NA,5,5,1,64,1,9522.123404666474,1
BRA,0.864735242434898,NA,NA,1,1,2,23,2,3052.36955805142,1
BRA,0.7680288503033297,NA,4,5,5,2,27,2,1322.5171395370103,1
BRA,1.2629989389814231,NA,NA,NA,5,2,40,1,2221.8287944221775,1
BRA,0.6121433110878925,NA,5,4,4,1,72,1,9522.123404666474,1
BRA,2.803760942750857,NA,NA,2,NA,1,28,1,12696.164539555299,1
BRA,2.803760942750857,1,NA,4,2,1,25,1,12167.157683740495,1
BRA,0.993455903246372,NA,5,2,2,1,37,1,2645.0342790740206,1
BRA,0.7680288503033297,NA,1,5,5,2,29,2,2909.5377069814226,1
BRA,1.1237894133517223,NA,NA,1,1,2,45,1,655.9685012103571,1
BRA,0.7680288503033297,5,NA,5,5,2,30,2,21160.274232592164,2
BRA,1.048281644939375,NA,NA,5,5,1,31,2,9522.123404666474,2
BRA,0.6360516683197869,4,NA,1,4,2,60,3,21160.274232592164,2
BRA,1.9480733337267424,5,NA,5,1,2,40,1,5099.626090054712,2
BRA,0.30008882549610866,NA,NA,2,4,2,64,1,5099.626090054712,2
BRA,0.30008882549610866,NA,NA,5,5,2,75,1,5099.626090054712,2
BRA,0.7081360228880549,NA,NA,1,1,1,84,1,10580.137116296082,2
BRA,1.2971028636523478,NA,NA,5,5,2,20,2,5141.946638519897,2
BRA,0.3060716555439463,NA,NA,4,4,1,84,1,5141.946638519897,2
BRA,0.45888950786012556,NA,4,5,5,2,57,2,30682.39763725864,6
BRA,0.8786997089346626,NA,3,5,5,1,40,2,18515.239953518143,6
BRA,1.291916193818044,NA,NA,5,5,1,51,3,34385.44562796227,6
BRA,1.0591775183635965,2,NA,5,5,2,28,2,10580.137116296082,6
BRA,0.8839557914438331,5,NA,5,5,1,51,1,5141.946638519897,2
BRA,0.5400231709286565,5,NA,4,1,2,36,2,3438.5445627962267,1
BRA,0.5188194395491289,2,NA,1,1,2,61,1,9522.123404666474,1
BRA,0.6121433110878925,NA,NA,5,1,1,73,1,9522.123404666474,1
BRA,0.9182149666318398,NA,1,1,1,1,68,1,9522.123404666474,1
BRA,1.7679115828876661,NA,2,5,2,1,52,1,2116.0274232592164,1
BRA,1.1237894133517223,1,1,1,1,2,52,4,2645.0342790740206,1
BRA,0.7782291593236931,NA,NA,NA,NA,2,68,1,7935.102837222062,1
BRA,0.8839557914438331,NA,4,4,2,1,45,1,2116.0274232592164,1
BRA,0.496727951623186,5,5,5,5,1,42,1,1058.0137116296082,1
BRA,1.5360577006066594,4,NA,4,4,2,31,2,10580.137116296082,1
BRA,0.7504629637752486,NA,NA,2,4,1,63,3,31740.411348888247,3
BRA,0.38401442515166484,NA,4,4,4,2,30,2,2803.736335818462,2
BRA,0.993455903246372,5,NA,5,5,1,43,1,4232.054846518433,2
BRA,2.040563071339448,NA,5,5,1,1,18,2,7935.102837222062,2
BRA,0.5987518531671664,NA,4,4,1,2,25,1,1322.5171395370103,2
BRA,1.1520432754549947,NA,NA,5,5,2,26,2,6348.082269777649,2
BRA,0.3060716555439463,1,NA,4,5,1,56,1,708.8691867918376,2
BRA,0.3577482058411003,5,NA,5,5,2,69,1,14812.191962814515,3
BRA,1.0591775183635965,NA,NA,5,1,2,29,2,15912.526222909308,3
BRA,0.7154964116822006,NA,NA,NA,NA,2,86,1,5290.068558148041,3
BRA,0.28037609427508575,1,NA,5,5,1,68,2,5078.46581582212,3
BRA,1.0591775183635965,5,5,5,5,2,31,2,2116.0274232592164,3
BRA,1.5005069017434656,NA,2,5,4,2,20,2,13225.171395370104,3
BRA,1.7704141231518016,NA,NA,5,5,1,23,2,26450.342790740207,3
BRA,1.3116706123050035,NA,5,5,5,1,54,2,47610.61702333237,3
BRA,0.28037609427508575,NA,NA,5,5,1,58,2,5290.068558148041,2
BRA,2.803760942750857,NA,2,5,3,1,24,2,26450.342790740207,2
BRA,0.9177790157202511,NA,NA,5,5,2,55,2,26450.342790740207,2
BRA,0.8786997089346626,4,NA,1,5,1,38,2,18515.239953518143,2
BRA,0.3313260398001196,NA,NA,5,5,2,53,2,7935.102837222062,2
BRA,0.3577482058411003,NA,NA,5,5,2,77,1,5290.068558148041,2
BRA,1.2662970268594977,NA,NA,4,4,1,78,1,9522.123404666474,2
BRA,0.6626520796002392,NA,2,5,5,2,45,2,16928.21938607373,2
BRA,0.6152980340717208,3,NA,5,5,2,36,3,23805.308511666186,2
BRA,0.28037609427508575,2,2,5,5,2,79,2,15870.205674444123,2
BRA,1.2494128535006006,NA,NA,5,5,2,44,2,14812.191962814515,1
BRA,0.9002664764883257,NA,NA,5,5,2,60,1,26450.342790740207,1
BRA,1.1117008053877657,NA,NA,5,5,2,50,2,26450.342790740207,1
BRA,0.7081360228880549,5,NA,5,1,1,83,1,10580.137116296082,1
BRA,1.000337934495643,NA,4,5,5,2,24,2,6348.082269777649,1
BRA,0.28037609427508575,NA,2,4,2,2,70,2,5046.725404473232,1
BRA,1.7962555595014986,NA,NA,4,2,2,34,1,9522.123404666474,1
BRA,0.6121433110878925,NA,1,1,1,1,67,4,5046.725404473232,1
BRA,0.6121433110878925,NA,5,1,1,1,73,1,10051.130260481279,1
BRA,0.6121433110878925,1,NA,1,1,1,62,1,10051.130260481279,1
BRA,1.4129075126262838,NA,5,4,NA,1,27,1,2645.0342790740206,1
BRA,0.5889047202302956,5,NA,4,5,1,57,2,7141.592553499856,1
BRA,0.6121433110878925,NA,NA,2,NA,1,85,1,10051.130260481279,1
BRA,1.7679115828876661,NA,NA,NA,4,1,48,4,4232.054846518433,1
BRA,1.1975037063343328,NA,NA,1,1,2,28,1,293.5988049772163,1
BRA,1.000337934495643,NA,4,5,5,2,21,2,10580.137116296082,3
BRA,0.9002664764883257,NA,NA,NA,NA,2,69,1,9522.123404666474,3
BRA,0.6247064267503003,NA,NA,5,4,2,36,2,7406.095981407258,3
BRA,2.09656328987875,1,NA,4,5,1,28,2,21160.274232592164,3
BRA,1.048281644939375,NA,NA,5,5,1,33,2,31740.411348888247,3
BRA,0.30008882549610866,NA,NA,5,5,2,62,1,31740.411348888247,3
BRA,0.8100347563929846,5,NA,1,5,2,37,2,4232.054846518433,2
BRA,0.6371611137079376,NA,4,5,5,1,42,2,5046.725404473232,2
BRA,0.3327491143152139,5,NA,2,2,2,57,2,7935.102837222062,2
BRA,1.224286622175785,NA,5,5,5,1,57,1,5819.075413962845,2
BRA,0.7491929422344816,NA,NA,2,4,2,49,1,7162.752827732448,2
BRA,1.4129075126262838,4,NA,5,1,1,28,1,4761.061702333237,2
BRA,0.7782291593236931,5,NA,5,1,2,66,1,10051.130260481279,2
BRA,1.5304223035045863,4,NA,4,2,1,24,2,10051.130260481279,2
BRA,2.1193612689394263,2,NA,2,2,1,34,1,13225.171395370104,2
BRA,0.5188194395491289,NA,NA,5,5,2,68,1,10580.137116296082,2
BRA,1.729470484869796,NA,NA,4,5,2,16,2,4761.061702333237,6
BRA,0.7680288503033297,NA,NA,3,5,2,27,2,5205.427461217672,6
BRA,1.4983858844689633,NA,NA,1,5,2,51,1,1587.0205674444123,6
BRA,1.359269779417705,5,4,5,4,1,31,2,2645.0342790740206,6
BRA,0.864735242434898,NA,1,1,5,2,23,2,5189.557255543228,6
BRA,1.5304223035045863,2,NA,4,2,1,20,2,8892.605246246858,6
BRA,0.9061798529451371,5,NA,4,3,1,27,2,793.5102837222062,6
BRA,1.2971028636523478,NA,4,2,2,2,18,2,11003.342600947926,6
BRA,1.7679115828876661,NA,5,2,5,1,49,1,3174.0411348888247,6
BRA,2.040563071339448,NA,5,5,2,1,18,2,3068.239763725864,6
BRA,0.7504629637752486,NA,1,5,5,1,65,3,52900.685581480415,2
BRA,0.35406801144402744,NA,NA,1,1,1,64,1,24863.322223295796,2
BRA,0.7081360228880549,NA,5,5,5,1,60,1,4761.061702333237,2
BRA,0.44423330751628126,NA,NA,5,5,2,28,2,6348.082269777649,2
